doc_id	seg_id	sys	ref	hyp
CNS_CMN_20061215.0033-S1	6	agile	Lugovoi is also a client of RISC.	Or the customers.
CNS_CMN_20061215.0033-S1	6	nightingale	Lugovoi is also a client of RISC.	Lu Pugwash Iraq or RISC customers.
CNS_CMN_20061215.0033-S1	8	rosetta	Besides an investigation being carried out by British police in Russia, international criminal police organizations have already become involved.	Apart from the British police Russia is conducting an investigation, the International Criminal Police Organization has been involved.
CNS_CMN_20061215.0033-S1	8	agile	Besides an investigation being carried out by British police in Russia, international criminal police organizations have already become involved.	In addition to the British police investigation in Russia, the Interpol has been involved.
CNS_CMN_20061215.0033-S1	8	nightingale	Besides an investigation being carried out by British police in Russia, international criminal police organizations have already become involved.	In addition to the British police officers conducting an investigation, the International Criminal Police Organization (Interpol) has been involved in Russia.
CNS_CMN_20061215.0033-S1	4	rosetta	The international company is in charge of security for the petroleum industry and has more than ten thousand employees.	This international company for oil industry security staff of about ten thousand people.
CNS_CMN_20061215.0033-S1	4	agile	The international company is in charge of security for the petroleum industry and has more than ten thousand employees.	This international companies are responsible for the security of the oil industry, and more than 10,000 employees.
CNS_CMN_20061215.0033-S1	4	nightingale	The international company is in charge of security for the petroleum industry and has more than ten thousand employees.	The international companies responsible for the security of oil industry employs more than 10000 people.
XIN_CMN_20061218.0134-S1	6	rosetta	Chinese Ambassador to Uganda Fan Guijin rushed to the hospital after the incident and paid a condolent visit to the victim's family. He made an urgent appointment to meet with the Uganda police chief the next day, urging the Uganda police to solve the case as quickly as possible and step up protection for local Chinese nationals.	Chinese Ambassador to Uganda after the incident quickly rushed to the hospital, and called on and extended condolences to the families of the victims, and the next day an emergency meeting with the Ugandan Inspector General of Police, urged police to crack the case as quickly as possible, and strengthen the protection of the local Chinese community.
XIN_CMN_20061218.0134-S1	6	agile	Chinese Ambassador to Uganda Fan Guijin rushed to the hospital after the incident and paid a condolent visit to the victim's family. He made an urgent appointment to meet with the Uganda police chief the next day, urging the Uganda police to solve the case as quickly as possible and step up protection for local Chinese nationals.	Chinese Ambassador to Uganda Fan rushed to hospital after the incident, and called on and expressed sympathy to the families of the victims, urgently summoned the Ugandan police chief on the next day, urged the police solve the case as soon as possible, and to strengthen the protection of the local Chinese community.
XIN_CMN_20061218.0134-S1	6	nightingale	Chinese Ambassador to Uganda Fan Guijin rushed to the hospital after the incident and paid a condolent visit to the victim's family. He made an urgent appointment to meet with the Uganda police chief the next day, urging the Uganda police to solve the case as quickly as possible and step up protection for local Chinese nationals.	Chinese Ambassador to Uganda Ambassador fan Kie-cheon Guijin rushed to hospital after the incident, and called on and expressed condolences to the families of the victims, and on the following day for an emergency meeting with the Inspector General of Police (IGP), urged the police to solve the case as soon as possible, and to strengthen the protection of the local overseas Chinese.
XIN_CMN_20061218.0134-S1	3	rosetta	A Kampala Central Police Station official said that at around 6:30 on the evening of the 16th (23:30 on the 16th Beijing time) four people including Chen Jianjiang were robbed by four unidentified gunmen while they were going home.	Kampala Central Police Station officials said that on the evening of 16th March when six, at 30 hours (Beijing time, 16th, 23, 30), four people, including home by four unidentified gunmen.
XIN_CMN_20061218.0134-S1	3	agile	A Kampala Central Police Station official said that at around 6:30 on the evening of the 16th (23:30 on the 16th Beijing time) four people including Chen Jianjiang were robbed by four unidentified gunmen while they were going home.	In the course of robbery, Chen Jiang was shot and died after being rushed to hospital.
XIN_CMN_20061218.0134-S1	3	nightingale	A Kampala Central Police Station official said that at around 6:30 on the evening of the 16th (23:30 on the 16th Beijing time) four people including Chen Jianjiang were robbed by four unidentified gunmen while they were going home.	Kampala Central Police station officials said that, on the evening of 16th at 6:30 (Beijing time) on 16th 23:30, and other people, Chen Chen Jiang on his way back home by four unidentified armed bandits bandits looted.
XIN_CMN_20061218.0134-S1	7	rosetta	Recently a series of armed robberies occurred in Kampala, capital of Uganda, with most of them targeted at foreign business people in Uganda.	The Ugandan capital of Kampala the recent spate of armed robbery cases, most of the goal is in the foreigners.
XIN_CMN_20061218.0134-S1	7	agile	Recently a series of armed robberies occurred in Kampala, capital of Uganda, with most of them targeted at foreign business people in Uganda.	Two Chinese companies have also recently been robbed, but there were no casualties.
XIN_CMN_20061218.0134-S1	7	nightingale	Recently a series of armed robberies occurred in Kampala, capital of Uganda, with most of them targeted at foreign business people in Uganda.	Uganda's capital Kampala recently spate of armed robbery cases, most of the goals are in the business of foreigners.
XIN_CMN_20061218.0134-S1	2	rosetta	According to the information, the victim Chen Jianjiang, 40, was a businessman from Zhejiang engaged in retail and wholesales of shoes and others in Kampala.	According to presentations, the victims is from Chekiang businessman, a 40 - year-old girl in Kampala, footwear and retail and wholesale business.
XIN_CMN_20061218.0134-S1	2	agile	According to the information, the victim Chen Jianjiang, 40, was a businessman from Zhejiang engaged in retail and wholesales of shoes and others in Kampala.	According to the Zhejiang, Chien-chen Jiang, a 40-year-old in Kampala, in retail and wholesale business.
